radius (m),mass (kg),gravity,atmosphere,oxygene,avg_temp (C),water,rotational_period (h),life
9546000.0,2.003363522781535e+25,1.5,NO,NO,43.7,NO,22.4,NO
9968000.0,2.280833647788741e+25,1.56,NO,NO,60.7,NO,49.4,NO
10688000.0,2.811491670106534e+25,1.67,YES,YES,8.9,YES,29.3,YES
11131000.0,3.1763743388845573e+25,1.74,YES,YES,70.7,NO,29.6,NO
10186000.0,2.432906713333835e+25,1.6,YES,YES,65.9,NO,32.9,YES
10572000.0,2.7204319729051174e+25,1.66,YES,YES,75.7,NO,23.6,NO
4429000.0,2.001021085827273e+24,0.69,YES,YES,61.1,NO,49.0,NO
10684000.0,2.8080635912293765e+25,1.67,NO,NO,63.6,NO,35.2,NO
10410000.0,2.597297318623787e+25,1.63,YES,YES,19.3,NO,27.8,NO
5464000.0,3.756099171497676e+24,0.86,NO,NO,-21.2,NO,37.4,NO
17037000.0,1.1388694999584826e+26,2.67,YES,YES,45.7,NO,26.7,NO
14989000.0,7.754735093222114e+25,2.35,YES,YES,4.5,YES,28.5,YES
9459000.0,1.9490403372910207e+25,1.48,NO,NO,54.1,NO,22.4,NO
11169000.0,3.2079919711397815e+25,1.75,YES,YES,62.9,NO,34.4,NO
11315000.0,3.33547820932234e+25,1.77,NO,NO,86.8,NO,46.5,NO
8990000.0,1.6728026917053273e+25,1.41,YES,YES,71.4,NO,30.9,NO
13413000.0,5.55716213983381e+25,2.1,YES,YES,82.2,NO,24.7,NO
9744000.0,2.1309901365156058e+25,1.53,NO,NO,69.0,NO,31.0,NO
13301000.0,5.416926986190124e+25,2.08,YES,YES,43.9,NO,44.2,NO
16581000.0,1.0499463129479835e+26,2.6,YES,NO,39.6,NO,43.3,NO
9149000.0,1.7639414900405982e+25,1.43,NO,NO,66.0,NO,30.9,NO
9759000.0,2.14049682896869e+25,1.53,NO,NO,31.4,NO,30.9,NO
6098000.0,5.221788645940844e+24,0.96,NO,NO,8.5,NO,38.1,NO
12276000.0,4.258109928667074e+25,1.92,NO,NO,31.5,NO,43.7,NO
12274000.0,4.258190525317833e+25,1.92,YES,NO,47.5,NO,17.4,NO
7031000.0,8.004696657805168e+24,1.1,NO,NO,68.5,NO,36.8,NO
10434000.0,2.6162734847130235e+25,1.63,YES,YES,41.9,NO,26.8,NO
11230000.0,3.261703828013654e+25,1.76,NO,NO,33.4,NO,22.1,NO
10384000.0,2.578073835582554e+25,1.63,NO,NO,60.8,NO,31.3,NO
3047000.0,6.51597081637668e+23,0.48,NO,NO,118.1,NO,14.5,NO
9292000.0,1.8475786320598023e+25,1.46,YES,YES,50.9,YES,37.0,YES
10133000.0,2.3957427354954197e+25,1.59,YES,NO,47.7,NO,38.9,NO
11883000.0,3.8629473792118258e+25,1.86,YES,YES,17.6,YES,38.8,YES
7777000.0,1.083133849007238e+25,1.22,NO,NO,54.2,NO,25.4,NO
5281000.0,3.3913396436889425e+24,0.83,NO,NO,72.4,NO,37.5,NO
6559000.0,6.49688431236849e+24,1.03,NO,NO,53.0,NO,30.4,NO
5709000.0,4.2858535054488245e+24,0.89,YES,YES,90.4,YES,23.6,YES
8359000.0,1.3449576724978893e+25,1.31,YES,YES,42.8,NO,38.9,NO
6501000.0,6.327480570558933e+24,1.02,NO,NO,88.5,NO,22.8,NO
9122000.0,1.7478612226037673e+25,1.43,NO,NO,120.8,NO,41.0,NO
11194000.0,3.2304894091580497e+25,1.75,NO,NO,62.0,NO,29.0,NO
12919000.0,4.964036571300865e+25,2.02,YES,YES,1.0,YES,38.1,YES
8610000.0,1.4701823849356701e+25,1.35,NO,NO,85.5,NO,14.4,NO
13679000.0,5.892462212818559e+25,2.14,YES,YES,39.5,NO,14.8,NO
9230000.0,1.810601268028138e+25,1.45,NO,NO,60.0,NO,24.7,NO
9878000.0,2.219784992290975e+25,1.55,NO,NO,96.8,NO,26.8,NO
9498000.0,1.9733886111939107e+25,1.49,YES,YES,32.8,NO,26.0,YES
9707000.0,2.1064688230393115e+25,1.52,YES,YES,94.7,NO,33.6,NO
6111000.0,5.257279303983373e+24,0.96,NO,NO,47.2,NO,33.8,NO
14396000.0,6.870856494558308e+25,2.26,YES,YES,68.1,NO,39.7,YES
6479000.0,6.264007576942041e+24,1.02,NO,NO,63.1,NO,32.7,NO
8194000.0,1.2669772333955248e+25,1.28,NO,NO,85.8,NO,34.9,NO
9189000.0,1.7865629744953212e+25,1.44,NO,NO,32.4,NO,33.5,YES
7975000.0,1.1682605338168353e+25,1.25,YES,YES,116.9,NO,31.7,NO
10577000.0,2.725605543018459e+25,1.66,YES,YES,18.1,YES,27.6,YES
10046000.0,2.33455903250101e+25,1.57,YES,YES,64.2,NO,12.7,NO
14396000.0,6.871487322075411e+25,2.26,NO,NO,33.4,NO,46.7,NO
9148000.0,1.7630118489672562e+25,1.43,NO,NO,76.6,NO,21.1,NO
8516000.0,1.4219566542145983e+25,1.33,NO,NO,69.9,NO,24.1,NO
5399000.0,3.624117442861781e+24,0.85,NO,NO,58.2,NO,31.9,NO
9297000.0,1.8500074413578176e+25,1.46,YES,YES,14.6,NO,22.6,NO
5867000.0,4.648829091778274e+24,0.92,NO,NO,58.3,NO,29.9,NO
6680000.0,6.863550434612184e+24,1.05,YES,YES,16.8,NO,11.4,NO
4093000.0,1.5793123289890724e+24,0.64,NO,NO,12.1,NO,43.7,NO
9796000.0,2.1648067373266513e+25,1.53,NO,NO,36.9,NO,22.0,NO
9899000.0,2.233586319485584e+25,1.55,YES,YES,46.7,NO,26.0,NO
8695000.0,1.5137660397885272e+25,1.36,NO,NO,61.2,NO,18.0,NO
8562000.0,1.4454975318497987e+25,1.34,YES,YES,86.3,YES,35.4,YES
12420000.0,4.41164978566876e+25,1.95,NO,NO,71.2,NO,56.7,NO
8225000.0,1.2813374870699525e+25,1.29,NO,NO,18.1,NO,48.4,NO
10232000.0,2.4665944366554454e+25,1.6,YES,NO,79.0,NO,17.1,YES
4948000.0,2.7895385065698456e+24,0.78,NO,NO,48.7,NO,29.2,NO
6199000.0,5.48524092280321e+24,0.97,YES,YES,14.4,NO,34.7,NO
12856000.0,4.89326676857534e+25,2.01,YES,YES,87.5,YES,52.6,YES
6443000.0,6.15640530025259e+24,1.01,NO,NO,21.8,NO,40.8,NO
9078000.0,1.7228840849343264e+25,1.42,NO,NO,50.8,NO,25.2,NO
9179000.0,1.7812148734953012e+25,1.44,YES,YES,100.2,YES,24.4,YES
9888000.0,2.226686560107255e+25,1.55,NO,NO,45.7,NO,44.0,NO
9625000.0,2.0529636476463767e+25,1.51,NO,NO,73.3,NO,12.6,NO
5079000.0,3.017225843265874e+24,0.8,NO,NO,60.9,NO,21.2,NO
13162000.0,5.24997023641172e+25,2.06,YES,YES,56.1,NO,24.7,YES
9745000.0,2.130770686100736e+25,1.53,NO,NO,68.4,NO,39.5,NO
14937000.0,7.673941203104086e+25,2.34,YES,YES,79.7,NO,40.4,NO
10159000.0,2.414611594284752e+25,1.59,YES,YES,48.2,YES,33.4,NO
9178000.0,1.7800144546525403e+25,1.44,YES,NO,62.7,YES,39.4,YES
9513000.0,1.9821186331958535e+25,1.49,NO,NO,52.2,NO,32.8,NO
13195000.0,5.290620976101581e+25,2.07,YES,YES,56.2,NO,13.6,NO
13943000.0,6.242608424987217e+25,2.18,NO,NO,23.9,NO,21.5,NO
7025000.0,7.984100114797455e+24,1.1,YES,YES,81.9,NO,24.6,NO
12658000.0,4.670140553498308e+25,1.98,YES,YES,32.0,NO,32.5,NO
8183000.0,1.2622713688081654e+25,1.28,YES,YES,4.8,YES,47.3,YES
12035000.0,4.014896335411315e+25,1.89,YES,YES,44.9,NO,40.9,YES
3716000.0,1.1815449814608127e+24,0.58,NO,NO,27.1,NO,34.2,NO
6739000.0,7.046587335432901e+24,1.06,NO,NO,36.7,NO,53.2,NO
11587000.0,3.581842625155307e+25,1.81,YES,YES,55.9,NO,29.9,NO
5996000.0,4.965393473604689e+24,0.94,NO,NO,58.5,NO,41.0,NO
4395000.0,1.9548332576575768e+24,0.69,NO,NO,60.9,NO,40.2,NO
8092000.0,1.2199765626912924e+25,1.27,NO,NO,42.9,NO,37.0,NO
9836000.0,2.1910191491724404e+25,1.54,NO,NO,78.8,NO,18.9,NO
11643000.0,3.634200272645662e+25,1.82,YES,YES,42.2,NO,37.7,NO
6956000.0,7.751377494842034e+24,1.09,NO,NO,16.5,NO,39.1,NO
11576000.0,3.5725547056177313e+25,1.81,YES,YES,54.1,YES,25.0,YES
11061000.0,3.1164603175436966e+25,1.73,YES,YES,47.3,YES,29.2,YES
12569000.0,4.571758910148228e+25,1.97,YES,YES,54.4,YES,17.0,NO
10433000.0,2.614721623725374e+25,1.63,NO,NO,49.0,NO,33.1,NO
8323000.0,1.3276710257847318e+25,1.3,NO,NO,25.2,NO,37.2,NO
7887000.0,1.1295264887516773e+25,1.24,YES,YES,76.2,NO,28.8,NO
5673000.0,4.2031412179434683e+24,0.89,NO,NO,23.4,NO,45.8,NO
7519000.0,9.78770317207378e+24,1.18,YES,YES,43.8,NO,29.2,NO
5264000.0,3.3585518493323915e+24,0.82,NO,NO,38.8,NO,35.6,NO
10279000.0,2.5007196804638286e+25,1.61,NO,NO,33.0,NO,46.4,NO
8238000.0,1.2876137766261858e+25,1.29,NO,NO,53.8,NO,40.0,NO
7849000.0,1.1138687871621068e+25,1.23,NO,NO,80.3,NO,39.2,NO
8172000.0,1.256629575434432e+25,1.28,YES,YES,65.2,YES,32.3,YES
9729000.0,2.120157489431164e+25,1.52,NO,NO,67.9,NO,38.9,NO
13247000.0,5.3541102602428535e+25,2.08,NO,NO,31.1,NO,44.3,NO
11474000.0,3.4774453489836727e+25,1.8,YES,YES,43.3,YES,41.0,YES
8379000.0,1.354621966809492e+25,1.31,NO,NO,43.7,NO,31.0,NO
14056000.0,6.393326173013599e+25,2.2,NO,NO,7.4,NO,35.2,NO
11335000.0,3.3537073321789415e+25,1.78,NO,NO,21.5,NO,5.4,NO
9759000.0,2.139637346119449e+25,1.53,YES,YES,94.1,YES,29.9,YES
9368000.0,1.8934588358928037e+25,1.47,YES,YES,56.5,YES,47.6,YES
12716000.0,4.732733466162035e+25,1.99,NO,NO,18.1,NO,44.5,NO
9953000.0,2.2708058212144633e+25,1.56,NO,NO,73.3,NO,43.6,NO
8078000.0,1.213681045759688e+25,1.27,NO,NO,78.1,NO,48.4,NO
10483000.0,2.65198044207301e+25,1.64,NO,NO,27.7,NO,21.3,NO
917000.0,1.7756893163024768e+22,0.14,NO,NO,51.3,NO,39.1,NO
11903000.0,3.884073804493182e+25,1.86,YES,YES,3.6,NO,13.7,NO
12891000.0,4.932201650048319e+25,2.02,YES,YES,44.4,NO,40.9,NO
7010000.0,7.932285468784421e+24,1.1,NO,NO,79.5,NO,26.4,NO
9410000.0,1.9187988784346476e+25,1.47,NO,NO,37.9,NO,41.9,NO
4226000.0,1.738171113665068e+24,0.66,NO,NO,29.2,NO,20.5,NO
3063000.0,6.617024775918428e+23,0.48,YES,YES,77.2,NO,39.1,NO
9837000.0,2.1916540069669193e+25,1.54,YES,YES,14.9,YES,36.8,NO
14799000.0,7.465949786529177e+25,2.32,YES,YES,89.5,NO,24.0,YES
10604000.0,2.7453972535022528e+25,1.66,YES,YES,37.0,NO,44.3,NO
7040000.0,8.033627638855037e+24,1.1,YES,YES,68.2,YES,38.3,YES
7672000.0,1.0399187429793374e+25,1.2,NO,NO,66.0,NO,38.6,NO
8681000.0,1.5063832077254042e+25,1.36,YES,YES,114.1,NO,21.4,NO
9954000.0,2.270681274620585e+25,1.56,NO,NO,52.9,NO,55.5,NO
8110000.0,1.2283672683810503e+25,1.27,NO,NO,73.3,NO,14.6,NO
8895000.0,1.6207131225306205e+25,1.39,YES,NO,80.8,YES,36.6,NO
10118000.0,2.3846605040737616e+25,1.58,NO,NO,76.4,NO,44.0,NO
7377000.0,9.242408319012636e+24,1.16,NO,NO,49.7,NO,55.2,NO
12622000.0,4.632213713733181e+25,1.98,YES,YES,58.8,NO,18.9,NO
3274000.0,8.081424568007397e+23,0.51,NO,NO,28.2,NO,27.9,NO
16003000.0,9.435580465352037e+25,2.51,NO,NO,74.4,NO,26.2,NO
5864000.0,4.643645193214613e+24,0.92,NO,NO,62.7,NO,22.2,NO
10021000.0,2.3165398943586254e+25,1.57,NO,NO,139.1,NO,21.8,NO
7839000.0,1.1092558617477863e+25,1.23,YES,YES,44.3,NO,40.4,NO
5992000.0,4.953134048512731e+24,0.94,NO,NO,-31.5,NO,42.1,NO
10990000.0,3.0569322671298336e+25,1.72,YES,YES,41.6,NO,40.3,NO
5674000.0,4.208043030536125e+24,0.89,NO,NO,74.8,NO,39.2,NO
9037000.0,1.699679842499758e+25,1.42,NO,NO,28.7,NO,34.7,NO
7930000.0,1.1481868004295308e+25,1.24,YES,YES,24.5,YES,46.1,YES
14659000.0,7.256654885722903e+25,2.3,YES,YES,56.8,NO,32.4,NO
8360000.0,1.3453035730232494e+25,1.31,NO,NO,39.9,NO,18.1,NO
7669000.0,1.0386972089372544e+25,1.2,YES,YES,69.9,NO,36.8,NO
11118000.0,3.1648612579937613e+25,1.74,NO,NO,-3.7,NO,14.6,NO
11801000.0,3.7853637705289265e+25,1.85,YES,YES,69.9,NO,28.4,NO
10041000.0,2.3310250514764644e+25,1.57,YES,YES,94.9,NO,40.0,NO
7850000.0,1.1135874065118422e+25,1.23,NO,NO,-2.7,NO,25.3,NO
10979000.0,3.0483219196102473e+25,1.72,YES,YES,70.8,YES,34.9,YES
11532000.0,3.5319259808654116e+25,1.81,YES,YES,70.6,NO,35.1,NO
10708000.0,2.827752631986983e+25,1.68,NO,NO,7.5,NO,48.1,NO
7417000.0,9.397138584539119e+24,1.16,NO,NO,7.3,NO,18.7,NO
10025000.0,2.3199163693257276e+25,1.57,NO,NO,21.6,NO,23.1,NO
8612000.0,1.4705090656995999e+25,1.35,YES,YES,65.6,NO,15.6,NO
4588000.0,2.223561489142519e+24,0.72,NO,NO,52.1,NO,41.9,NO
7482000.0,9.645524585184262e+24,1.17,YES,YES,34.2,NO,31.5,NO
10780000.0,2.88457484680602e+25,1.69,NO,NO,10.7,YES,43.6,YES
6885000.0,7.51547177276641e+24,1.08,YES,YES,68.2,NO,45.6,NO
6019000.0,5.021524118587007e+24,0.94,NO,NO,26.7,NO,21.7,NO
4590000.0,2.2275680426734368e+24,0.72,NO,NO,61.5,NO,49.8,NO
2894000.0,5.582261202155472e+23,0.45,YES,YES,27.4,NO,38.3,NO
8582000.0,1.4556535479713244e+25,1.34,YES,YES,70.7,NO,34.9,NO
11067000.0,3.1210255975904823e+25,1.73,NO,NO,56.3,NO,23.3,NO
9843000.0,2.195655756238504e+25,1.54,YES,YES,80.8,NO,32.8,NO
4416000.0,1.983197446363446e+24,0.69,NO,NO,76.8,NO,36.8,NO
12000000.0,3.978914659636506e+25,1.88,NO,NO,57.9,YES,10.7,NO
10012000.0,2.3118236807055797e+25,1.57,YES,YES,83.8,YES,38.1,YES
9057000.0,1.7105307113918232e+25,1.42,NO,NO,54.1,NO,18.3,NO
8126000.0,1.2356690236655308e+25,1.27,YES,YES,63.5,YES,29.6,YES
7854000.0,1.1156544039122386e+25,1.23,NO,NO,57.6,NO,48.9,NO
11131000.0,3.175750364903489e+25,1.74,YES,YES,19.5,YES,27.4,YES
14173000.0,6.556014340461696e+25,2.22,YES,YES,52.2,NO,14.6,NO
14119000.0,6.48096095497711e+25,2.21,YES,YES,70.9,NO,35.2,NO
11256000.0,3.284385079056741e+25,1.76,YES,NO,8.5,NO,25.9,NO
13685000.0,5.9025214823206466e+25,2.14,YES,YES,69.1,YES,32.6,YES
7320000.0,9.031123844766487e+24,1.15,YES,NO,59.3,YES,37.5,NO
12467000.0,4.462423253371946e+25,1.95,YES,YES,26.4,NO,34.4,NO
5436000.0,3.6986372766446776e+24,0.85,NO,NO,49.4,NO,18.4,NO
15396000.0,8.404208976719468e+25,2.41,YES,NO,63.5,YES,46.5,YES
9292000.0,1.847179824148494e+25,1.46,NO,NO,52.1,NO,35.2,NO
9847000.0,2.1983598427111803e+25,1.54,YES,YES,83.9,NO,33.0,NO
640000.0,6.033518576100762e+21,0.1,NO,NO,90.6,NO,18.3,NO
7246000.0,8.760562289716196e+24,1.13,NO,NO,23.9,NO,37.9,NO
7770000.0,1.0803520862867483e+25,1.22,NO,NO,-13.2,NO,30.5,NO
7429000.0,9.445551957477727e+24,1.16,NO,NO,22.1,NO,41.7,NO
8083000.0,1.216443468187576e+25,1.27,YES,YES,55.8,NO,21.5,NO
9915000.0,2.24505234485891e+25,1.55,NO,NO,57.8,NO,30.7,NO
11803000.0,3.786378346859082e+25,1.85,NO,NO,-18.7,NO,24.6,NO
8787000.0,1.5621593947785697e+25,1.38,NO,NO,39.4,NO,22.5,NO
11105000.0,3.1534451028619945e+25,1.74,YES,NO,97.4,NO,32.8,NO
10962000.0,3.0328093243005e+25,1.72,YES,YES,39.4,NO,38.6,NO
12179000.0,4.1596431452733104e+25,1.91,YES,NO,71.6,NO,44.6,NO
5196000.0,3.230328639122527e+24,0.81,YES,YES,22.9,NO,28.6,YES
14931000.0,7.667132244910283e+25,2.34,YES,YES,64.0,NO,38.2,NO
7947000.0,1.1555132053638975e+25,1.24,YES,YES,88.3,NO,21.7,NO
6304000.0,5.770348811368677e+24,0.99,NO,NO,57.2,NO,52.2,NO
10866000.0,2.954216807517981e+25,1.7,YES,YES,-27.7,NO,40.0,NO
9438000.0,1.9358620178320597e+25,1.48,YES,YES,84.6,YES,20.5,YES
11228000.0,3.2602536495542524e+25,1.76,YES,YES,79.3,NO,41.2,YES
13147000.0,5.233377608001854e+25,2.06,NO,NO,34.4,NO,21.4,NO
10786000.0,2.889570688123602e+25,1.69,NO,NO,64.9,NO,30.2,NO
6991000.0,7.867634218869008e+24,1.1,NO,NO,29.2,NO,28.6,NO
7944000.0,1.1546347474949107e+25,1.24,NO,NO,42.9,NO,29.2,NO
5645000.0,4.1415987857958675e+24,0.88,NO,NO,35.0,NO,34.9,NO
10078000.0,2.356629377339484e+25,1.58,YES,YES,-6.5,NO,23.0,NO
9756000.0,2.13748471372324e+25,1.53,NO,NO,50.3,NO,27.8,NO
5079000.0,3.0167587510315355e+24,0.8,NO,NO,84.6,NO,48.5,NO
10359000.0,2.559620955933006e+25,1.62,YES,YES,76.8,NO,25.0,NO
4689000.0,2.3744426911155262e+24,0.73,NO,NO,52.7,NO,44.6,NO
11337000.0,3.3548156690924206e+25,1.78,YES,YES,89.5,NO,33.3,NO
7303000.0,8.967679838847784e+24,1.14,NO,NO,86.2,NO,38.9,NO
8783000.0,1.5599563868518393e+25,1.38,YES,NO,7.4,NO,45.2,NO
8160000.0,1.2510821687218304e+25,1.28,YES,YES,51.3,NO,51.9,NO
9131000.0,1.7530854161220866e+25,1.43,YES,YES,31.4,NO,51.7,NO
10673000.0,2.8000146017288493e+25,1.67,NO,NO,49.3,NO,24.6,NO
7875000.0,1.124637294135131e+25,1.23,NO,NO,52.2,NO,28.2,NO
13458000.0,5.613039457821623e+25,2.11,YES,YES,21.6,YES,40.6,YES
3668000.0,1.1366042618057417e+24,0.57,YES,NO,69.1,YES,45.9,YES
11393000.0,3.4049013302381827e+25,1.78,YES,YES,80.1,NO,42.9,NO
9624000.0,2.0522890386389988e+25,1.51,YES,YES,59.4,YES,37.9,YES
10470000.0,2.642624618480614e+25,1.64,YES,YES,58.6,NO,40.6,NO
3179000.0,7.398271131669034e+23,0.5,NO,NO,99.4,NO,28.5,NO
8106000.0,1.2265511342106115e+25,1.27,NO,NO,32.4,NO,41.1,NO
11603000.0,3.598615698366382e+25,1.82,NO,NO,46.2,NO,29.1,NO
8902000.0,1.6244076954439019e+25,1.39,YES,YES,33.4,YES,32.3,YES
8661000.0,1.4958745141168613e+25,1.36,YES,YES,99.1,NO,37.5,NO
14193000.0,6.5837311219363775e+25,2.22,NO,NO,24.9,NO,19.1,NO
11951000.0,3.9317576379956494e+25,1.87,YES,YES,66.8,NO,37.4,NO
10895000.0,2.9775172761114704e+25,1.71,YES,YES,35.4,NO,36.7,NO
12885000.0,4.924732643078631e+25,2.02,YES,NO,34.6,NO,43.4,NO
13906000.0,6.190672985106815e+25,2.18,YES,YES,121.4,NO,41.6,NO
13368000.0,5.501906504411175e+25,2.09,YES,YES,64.4,NO,25.9,NO
9375000.0,1.897236841450665e+25,1.47,YES,YES,92.0,NO,41.8,YES
8367000.0,1.348729330830794e+25,1.31,NO,NO,54.6,NO,33.6,NO
13315000.0,5.4350643255602945e+25,2.09,YES,YES,123.2,NO,33.3,NO
11316000.0,3.3369080150780303e+25,1.77,NO,NO,90.3,NO,45.3,NO
9072000.0,1.7193863265222441e+25,1.42,YES,YES,24.8,NO,34.3,NO
12783000.0,4.8092990026933115e+25,2.0,NO,NO,69.7,NO,26.2,NO
8325000.0,1.32860512343721e+25,1.3,NO,NO,94.6,NO,42.1,NO
9540000.0,1.9995376144996605e+25,1.49,YES,YES,80.1,NO,22.0,NO
5614000.0,4.0736622800707855e+24,0.88,NO,NO,-0.3,NO,19.7,NO
7777000.0,1.0830097811692151e+25,1.22,YES,NO,101.3,NO,38.0,NO
6407000.0,6.0556271262077e+24,1.0,YES,YES,73.3,NO,25.8,YES
11000000.0,3.0647280445115242e+25,1.72,YES,YES,86.0,YES,36.2,YES
16056000.0,9.529180560158016e+25,2.51,NO,NO,46.8,NO,31.1,NO
8452000.0,1.3901324036482964e+25,1.32,YES,YES,24.5,NO,28.8,NO
12698000.0,4.715119347829724e+25,1.99,NO,NO,71.6,NO,42.9,NO
10847000.0,2.9389571548564043e+25,1.7,YES,YES,81.2,YES,20.7,YES
10037000.0,2.327354771746785e+25,1.57,NO,NO,18.1,NO,14.9,NO
11197000.0,3.232563983762541e+25,1.75,NO,NO,41.3,NO,47.2,NO
6202000.0,5.491887358559967e+24,0.97,YES,YES,48.6,NO,9.8,NO
12662000.0,4.673878512562237e+25,1.98,YES,YES,77.8,NO,15.6,NO
9809000.0,2.173927255907397e+25,1.54,YES,YES,84.1,NO,26.3,YES
5301000.0,3.430890252445893e+24,0.83,YES,NO,63.7,YES,47.5,NO
8425000.0,1.3775276650047584e+25,1.32,YES,YES,56.3,NO,33.2,NO
9188000.0,1.7864335587829968e+25,1.44,NO,NO,49.5,NO,17.2,NO
6197000.0,5.479641879186762e+24,0.97,YES,YES,31.7,NO,41.3,NO
8370000.0,1.350667847682327e+25,1.31,YES,YES,86.0,YES,17.1,NO
9566000.0,2.0153191505807778e+25,1.5,YES,YES,59.9,YES,45.1,NO
9905000.0,2.2376165329596152e+25,1.55,YES,NO,22.1,NO,26.9,NO
8661000.0,1.4961022659694174e+25,1.36,NO,NO,34.8,NO,36.3,NO
4470000.0,2.0566825876898476e+24,0.7,NO,NO,79.1,NO,50.4,NO
7010000.0,7.931272324851589e+24,1.1,YES,NO,72.0,NO,28.6,NO
6910000.0,7.596029710615762e+24,1.08,NO,NO,58.3,NO,39.2,NO
7361000.0,9.186279597645054e+24,1.15,NO,NO,67.7,NO,10.6,NO
7821000.0,1.1013806969648049e+25,1.22,NO,NO,35.4,NO,44.5,NO
6324000.0,5.824115868235918e+24,0.99,NO,NO,76.6,NO,41.0,NO
11585000.0,3.5800087431568576e+25,1.81,YES,YES,79.3,NO,20.3,NO
12206000.0,4.1876831503320444e+25,1.91,YES,YES,28.2,NO,33.1,NO
4701000.0,2.391793183651356e+24,0.74,NO,NO,103.3,NO,21.3,NO
11911000.0,3.891593986129807e+25,1.87,NO,NO,74.5,NO,34.5,NO
8369000.0,1.3500377981338727e+25,1.31,YES,YES,79.1,NO,35.5,NO
7159000.0,8.448819510060605e+24,1.12,NO,NO,18.6,NO,38.8,NO
9040000.0,1.7018233367939235e+25,1.42,NO,NO,50.4,NO,16.8,NO
8368000.0,1.349131606289582e+25,1.31,NO,NO,-5.4,NO,55.2,NO
7961000.0,1.162012354056903e+25,1.25,YES,YES,7.9,NO,28.8,YES
4780000.0,2.515762815548752e+24,0.75,NO,NO,66.2,NO,39.6,NO
8140000.0,1.241809786359273e+25,1.27,NO,NO,79.8,NO,28.6,NO
10968000.0,3.0368024672479876e+25,1.72,YES,YES,65.0,NO,44.3,NO
11696000.0,3.683790819289479e+25,1.83,YES,YES,70.1,YES,33.5,NO
5087000.0,3.0304543904977186e+24,0.8,YES,YES,75.6,NO,27.7,NO
4799000.0,2.544050074423183e+24,0.75,NO,NO,68.4,NO,24.6,NO
10440000.0,2.620485310230848e+25,1.64,YES,YES,60.1,NO,40.3,NO
8116000.0,1.2309732599384593e+25,1.27,YES,YES,50.3,NO,34.9,NO
9044000.0,1.7036638532244735e+25,1.42,YES,YES,41.0,YES,31.6,YES
9610000.0,2.043463520277868e+25,1.51,NO,NO,88.6,NO,46.5,NO
7127000.0,8.333953085166732e+24,1.12,NO,NO,72.6,NO,14.3,NO
14262000.0,6.679301537920249e+25,2.23,NO,NO,83.0,NO,32.5,NO
12144000.0,4.123700705498186e+25,1.9,NO,NO,84.4,NO,24.4,NO
7909000.0,1.1393572422841582e+25,1.24,NO,NO,83.3,NO,33.0,NO
6051000.0,5.102051377900342e+24,0.95,YES,YES,18.9,YES,26.1,NO
6656000.0,6.788774968136087e+24,1.04,NO,NO,92.2,NO,33.1,NO
14368000.0,6.829417243918219e+25,2.25,YES,YES,13.6,NO,22.4,NO
11819000.0,3.8015812615103385e+25,1.85,NO,NO,27.0,NO,37.5,NO
8539000.0,1.433496367386225e+25,1.34,NO,NO,38.5,NO,31.6,NO
12804000.0,4.832917118983335e+25,2.01,NO,NO,15.3,NO,15.6,NO
14871000.0,7.574092752016771e+25,2.33,YES,YES,2.7,NO,31.5,NO
8604000.0,1.4667692834131142e+25,1.35,NO,NO,21.6,NO,29.7,NO
13770000.0,6.01247938814544e+25,2.16,YES,YES,63.2,NO,37.1,NO
11835000.0,3.817328926006151e+25,1.85,YES,YES,44.4,NO,36.7,YES
8666000.0,1.4988030615448423e+25,1.36,NO,NO,57.8,NO,26.2,NO
6027000.0,5.040743002474821e+24,0.94,YES,YES,65.2,YES,36.7,YES
12827000.0,4.861046753934128e+25,2.01,YES,YES,94.0,YES,46.2,YES
7464000.0,9.575542321177144e+24,1.17,NO,NO,125.1,NO,38.8,NO
9640000.0,2.0626346982605722e+25,1.51,NO,NO,34.8,NO,41.9,NO
14502000.0,7.0232553014890135e+25,2.27,NO,NO,61.9,NO,46.1,NO
9721000.0,2.114658991553711e+25,1.52,YES,YES,52.3,YES,31.1,YES
9531000.0,1.993759453135965e+25,1.49,YES,YES,46.7,NO,19.7,NO
6735000.0,7.03394375790269e+24,1.05,NO,NO,26.9,NO,45.5,NO
10956000.0,3.0285396235438336e+25,1.72,NO,NO,78.0,NO,21.4,NO
11250000.0,3.2785494898358686e+25,1.76,YES,YES,97.1,NO,38.2,NO
3684000.0,1.1510098316566513e+24,0.58,NO,NO,93.9,NO,30.3,NO
9848000.0,2.199574792189385e+25,1.54,NO,NO,50.8,NO,31.6,NO
6327000.0,5.831769272480123e+24,0.99,NO,NO,68.1,NO,31.3,NO
7308000.0,8.987297585924709e+24,1.14,YES,YES,77.8,YES,41.4,YES
9345000.0,1.8789318207930704e+25,1.46,NO,NO,1.0,NO,30.7,NO
9103000.0,1.7367032143309492e+25,1.43,NO,NO,102.9,NO,42.3,NO
9776000.0,2.1515207058032037e+25,1.53,YES,YES,79.8,NO,30.1,NO
13260000.0,5.368223917358336e+25,2.08,YES,YES,60.7,YES,39.9,YES
9065000.0,1.7154105564794286e+25,1.42,YES,YES,36.2,NO,42.3,NO
9916000.0,2.2451329506570583e+25,1.55,YES,YES,45.2,NO,35.1,NO
8443000.0,1.3855746808857831e+25,1.32,YES,YES,21.3,YES,30.5,NO
